operator_id,operator,legal_name,year,period,period_end,grain,metric_key,metric_zh,value,official_value,unit,comparator,scope,basis,verification_status,verification_count,primary_source_id,primary_source_url,verification_sources,quality_note
hkt,HKT,HKT Trust and HKT Limited,2021,FY2021,2021-12-31,annual,mobile_postpaid_arpu,移動後付ARPU,,,HKD_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2021,FY2021,2021-12-31,annual,mobile_postpaid_churn,移動後付月流失率,0.7,0.7,percent,=,monthly post-paid churn,monthly_rate,official_three_distinct_sources_verified,3,hkt_ar_2021,https://www.hkt.com/api-service/assets/e01-e_Annual%20Repor.pdf,"[""hkt_ar_2021"", ""hkt_results_2021"", ""hkt_presentation_2021""]",
hkt,HKT,HKT Trust and HKT Limited,2021,FY2021,2021-12-31,annual,mobile_postpaid_customers,移動後付客戶,3.297,3.297,million_customers,=,Hong Kong post-paid mobile customer base,year_end,official_three_distinct_sources_verified,3,hkt_ar_2021,https://www.hkt.com/api-service/assets/e01-e_Annual%20Repor.pdf,"[""hkt_ar_2021"", ""hkt_results_2021"", ""hkt_presentation_2021""]",
hkt,HKT,HKT Trust and HKT Limited,2021,FY2021,2021-12-31,annual,mobile_postpaid_exit_arpu,移動後付期末ARPU,187,187,HKD_per_user_month,=,Hong Kong post-paid exit ARPU,exit_month,official_three_distinct_sources_verified,3,hkt_ar_2021,https://www.hkt.com/api-service/assets/e01-e_Annual%20Repor.pdf,"[""hkt_ar_2021"", ""hkt_results_2021"", ""hkt_presentation_2021""]",
hkt,HKT,HKT Trust and HKT Limited,2021,FY2021,2021-12-31,annual,total_base_stations,移動基站總數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2021,FY2021,2021-12-31,annual,total_customers,總客戶數,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2022,FY2022,2022-12-31,annual,5g_base_stations,5G基站數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2022,FY2022,2022-12-31,annual,5g_customers,5G客戶,1.061,1.061,million_customers,>=,post-paid 5G customer base,year_end,official_three_distinct_sources_verified,3,hkt_ar_2022,https://www.hkt.com/api-service/assets/e01-HKT%20Annual%20Rep.pdf,"[""hkt_ar_2022"", ""hkt_results_2022"", ""hkt_presentation_2022""]",2023 was disclosed as approaching 1.4 million; comparator preserves the rounded wording.
hkt,HKT,HKT Trust and HKT Limited,2022,FY2022,2022-12-31,annual,5g_penetration,5G滲透率,32,32,percent,=,5G penetration within post-paid customer base,year_end,official_three_distinct_sources_verified,3,hkt_ar_2022,https://www.hkt.com/api-service/assets/e01-HKT%20Annual%20Rep.pdf,"[""hkt_ar_2022"", ""hkt_results_2022"", ""hkt_presentation_2022""]",
hkt,HKT,HKT Trust and HKT Limited,2022,FY2022,2022-12-31,annual,annual_mobile_data_traffic,年度移動數據流量,,,TB,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2022,FY2022,2022-12-31,annual,consumer_broadband_customers,住宅寬頻客戶,,,million_customers,=,consumer broadband customer base,year_end,source_gap_confirmed,0,,,[],
hkt,HKT,HKT Trust and HKT Limited,2022,FY2022,2022-12-31,annual,ftth_connections,FTTH連接,,,million_connections,>=,consumer FTTH connections,year_end,source_gap_confirmed,0,,,[],2023 was disclosed as over one million; no interpolation is used for 2022.
hkt,HKT,HKT Trust and HKT Limited,2022,FY2022,2022-12-31,annual,homes_passed_or_connected,寬頻網絡覆蓋/接入家庭,,,million_homes,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2022,FY2022,2022-12-31,annual,mobile_data_dou,月戶均移動數據流量DOU,,,GB_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2022,FY2022,2022-12-31,annual,mobile_postpaid_arpu,移動後付ARPU,,,HKD_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2022,FY2022,2022-12-31,annual,mobile_postpaid_churn,移動後付月流失率,0.8,0.8,percent,=,monthly post-paid churn,monthly_rate,official_three_distinct_sources_verified,3,hkt_ar_2022,https://www.hkt.com/api-service/assets/e01-HKT%20Annual%20Rep.pdf,"[""hkt_ar_2022"", ""hkt_results_2022"", ""hkt_presentation_2022""]",
hkt,HKT,HKT Trust and HKT Limited,2022,FY2022,2022-12-31,annual,mobile_postpaid_customers,移動後付客戶,3.323,3.323,million_customers,=,Hong Kong post-paid mobile customer base,year_end,official_three_distinct_sources_verified,3,hkt_ar_2022,https://www.hkt.com/api-service/assets/e01-HKT%20Annual%20Rep.pdf,"[""hkt_ar_2022"", ""hkt_results_2022"", ""hkt_presentation_2022""]",
hkt,HKT,HKT Trust and HKT Limited,2022,FY2022,2022-12-31,annual,mobile_postpaid_exit_arpu,移動後付期末ARPU,188,188,HKD_per_user_month,=,Hong Kong post-paid exit ARPU,exit_month,official_three_distinct_sources_verified,3,hkt_ar_2022,https://www.hkt.com/api-service/assets/e01-HKT%20Annual%20Rep.pdf,"[""hkt_ar_2022"", ""hkt_results_2022"", ""hkt_presentation_2022""]",
hkt,HKT,HKT Trust and HKT Limited,2022,FY2022,2022-12-31,annual,total_base_stations,移動基站總數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2022,FY2022,2022-12-31,annual,total_customers,總客戶數,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2023,FY2023,2023-12-31,annual,5g_base_stations,5G基站數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2023,FY2023,2023-12-31,annual,5g_customers,5G客戶,1.4,1.4,million_customers,>=,post-paid 5G customer base,year_end,official_three_distinct_sources_verified,3,hkt_ar_2023,https://www.hkt.com/api-service/assets/e01-2023%20Annual%20Re.pdf,"[""hkt_ar_2023"", ""hkt_results_2023"", ""hkt_presentation_2023""]",2023 was disclosed as approaching 1.4 million; comparator preserves the rounded wording.
hkt,HKT,HKT Trust and HKT Limited,2023,FY2023,2023-12-31,annual,5g_penetration,5G滲透率,41,41,percent,=,5G penetration within post-paid customer base,year_end,official_three_distinct_sources_verified,3,hkt_ar_2023,https://www.hkt.com/api-service/assets/e01-2023%20Annual%20Re.pdf,"[""hkt_ar_2023"", ""hkt_results_2023"", ""hkt_presentation_2023""]",
hkt,HKT,HKT Trust and HKT Limited,2023,FY2023,2023-12-31,annual,annual_mobile_data_traffic,年度移動數據流量,,,TB,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2023,FY2023,2023-12-31,annual,consumer_broadband_customers,住宅寬頻客戶,1.471,1.471,million_customers,=,consumer broadband customer base,year_end,official_three_distinct_sources_verified,3,hkt_ar_2023,https://www.hkt.com/api-service/assets/e01-2023%20Annual%20Re.pdf,"[""hkt_ar_2023"", ""hkt_results_2023"", ""hkt_presentation_2023""]",
hkt,HKT,HKT Trust and HKT Limited,2023,FY2023,2023-12-31,annual,ftth_connections,FTTH連接,1.0,1.0,million_connections,>=,consumer FTTH connections,year_end,official_three_distinct_sources_verified,3,hkt_ar_2023,https://www.hkt.com/api-service/assets/e01-2023%20Annual%20Re.pdf,"[""hkt_ar_2023"", ""hkt_results_2023"", ""hkt_presentation_2023""]",2023 was disclosed as over one million; no interpolation is used for 2022.
hkt,HKT,HKT Trust and HKT Limited,2023,FY2023,2023-12-31,annual,homes_passed_or_connected,寬頻網絡覆蓋/接入家庭,,,million_homes,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2023,FY2023,2023-12-31,annual,mobile_data_dou,月戶均移動數據流量DOU,,,GB_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2023,FY2023,2023-12-31,annual,mobile_postpaid_arpu,移動後付ARPU,,,HKD_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2023,FY2023,2023-12-31,annual,mobile_postpaid_churn,移動後付月流失率,0.8,0.8,percent,=,monthly post-paid churn,monthly_rate,official_three_distinct_sources_verified,3,hkt_ar_2023,https://www.hkt.com/api-service/assets/e01-2023%20Annual%20Re.pdf,"[""hkt_ar_2023"", ""hkt_results_2023"", ""hkt_presentation_2023""]",
hkt,HKT,HKT Trust and HKT Limited,2023,FY2023,2023-12-31,annual,mobile_postpaid_customers,移動後付客戶,3.428,3.428,million_customers,=,Hong Kong post-paid mobile customer base,year_end,official_three_distinct_sources_verified,3,hkt_ar_2023,https://www.hkt.com/api-service/assets/e01-2023%20Annual%20Re.pdf,"[""hkt_ar_2023"", ""hkt_results_2023"", ""hkt_presentation_2023""]",
hkt,HKT,HKT Trust and HKT Limited,2023,FY2023,2023-12-31,annual,mobile_postpaid_exit_arpu,移動後付期末ARPU,191,191,HKD_per_user_month,=,Hong Kong post-paid exit ARPU,exit_month,official_three_distinct_sources_verified,3,hkt_ar_2023,https://www.hkt.com/api-service/assets/e01-2023%20Annual%20Re.pdf,"[""hkt_ar_2023"", ""hkt_results_2023"", ""hkt_presentation_2023""]",
hkt,HKT,HKT Trust and HKT Limited,2023,FY2023,2023-12-31,annual,total_base_stations,移動基站總數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2023,FY2023,2023-12-31,annual,total_customers,總客戶數,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2024,FY2024,2024-12-31,annual,5g_base_stations,5G基站數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2024,FY2024,2024-12-31,annual,5g_customers,5G客戶,1.747,1.747,million_customers,>=,post-paid 5G customer base,year_end,official_three_distinct_sources_verified,3,hkt_ar_2024,https://www.hkt.com/api-service/assets/e01-2024%20Annual%20Report.pdf,"[""hkt_ar_2024"", ""hkt_results_2024"", ""hkt_presentation_2024""]",2023 was disclosed as approaching 1.4 million; comparator preserves the rounded wording.
hkt,HKT,HKT Trust and HKT Limited,2024,FY2024,2024-12-31,annual,5g_penetration,5G滲透率,51,51,percent,=,5G penetration within post-paid customer base,year_end,official_three_distinct_sources_verified,3,hkt_ar_2024,https://www.hkt.com/api-service/assets/e01-2024%20Annual%20Report.pdf,"[""hkt_ar_2024"", ""hkt_results_2024"", ""hkt_presentation_2024""]",
hkt,HKT,HKT Trust and HKT Limited,2024,FY2024,2024-12-31,annual,annual_mobile_data_traffic,年度移動數據流量,,,TB,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2024,FY2024,2024-12-31,annual,consumer_broadband_customers,住宅寬頻客戶,1.474,1.474,million_customers,=,consumer broadband customer base,year_end,official_three_distinct_sources_verified,3,hkt_ar_2024,https://www.hkt.com/api-service/assets/e01-2024%20Annual%20Report.pdf,"[""hkt_ar_2024"", ""hkt_results_2024"", ""hkt_presentation_2024""]",
hkt,HKT,HKT Trust and HKT Limited,2024,FY2024,2024-12-31,annual,ftth_connections,FTTH連接,1.04,1.04,million_connections,>=,consumer FTTH connections,year_end,official_three_distinct_sources_verified,3,hkt_ar_2024,https://www.hkt.com/api-service/assets/e01-2024%20Annual%20Report.pdf,"[""hkt_ar_2024"", ""hkt_results_2024"", ""hkt_presentation_2024""]",2023 was disclosed as over one million; no interpolation is used for 2022.
hkt,HKT,HKT Trust and HKT Limited,2024,FY2024,2024-12-31,annual,homes_passed_or_connected,寬頻網絡覆蓋/接入家庭,,,million_homes,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2024,FY2024,2024-12-31,annual,mobile_data_dou,月戶均移動數據流量DOU,,,GB_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2024,FY2024,2024-12-31,annual,mobile_postpaid_arpu,移動後付ARPU,,,HKD_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2024,FY2024,2024-12-31,annual,mobile_postpaid_churn,移動後付月流失率,0.7,0.7,percent,=,monthly post-paid churn,monthly_rate,official_three_distinct_sources_verified,3,hkt_ar_2024,https://www.hkt.com/api-service/assets/e01-2024%20Annual%20Report.pdf,"[""hkt_ar_2024"", ""hkt_results_2024"", ""hkt_presentation_2024""]",
hkt,HKT,HKT Trust and HKT Limited,2024,FY2024,2024-12-31,annual,mobile_postpaid_customers,移動後付客戶,3.459,3.459,million_customers,=,Hong Kong post-paid mobile customer base,year_end,official_three_distinct_sources_verified,3,hkt_ar_2024,https://www.hkt.com/api-service/assets/e01-2024%20Annual%20Report.pdf,"[""hkt_ar_2024"", ""hkt_results_2024"", ""hkt_presentation_2024""]",
hkt,HKT,HKT Trust and HKT Limited,2024,FY2024,2024-12-31,annual,mobile_postpaid_exit_arpu,移動後付期末ARPU,193,193,HKD_per_user_month,=,Hong Kong post-paid exit ARPU,exit_month,official_three_distinct_sources_verified,3,hkt_ar_2024,https://www.hkt.com/api-service/assets/e01-2024%20Annual%20Report.pdf,"[""hkt_ar_2024"", ""hkt_results_2024"", ""hkt_presentation_2024""]",
hkt,HKT,HKT Trust and HKT Limited,2024,FY2024,2024-12-31,annual,total_base_stations,移動基站總數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2024,FY2024,2024-12-31,annual,total_customers,總客戶數,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2025,FY2025,2025-12-31,annual,5g_base_stations,5G基站數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2025,FY2025,2025-12-31,annual,5g_customers,5G客戶,2.096,2.096,million_customers,>=,post-paid 5G customer base,year_end,official_three_distinct_sources_verified,3,hkt_ar_2025,https://www.hkt.com/api-service/assets/e-2025_Annual_Report.pdf,"[""hkt_ar_2025"", ""hkt_results_2025"", ""hkt_presentation_2025""]",2023 was disclosed as approaching 1.4 million; comparator preserves the rounded wording.
hkt,HKT,HKT Trust and HKT Limited,2025,FY2025,2025-12-31,annual,5g_penetration,5G滲透率,60,60,percent,=,5G penetration within post-paid customer base,year_end,official_three_distinct_sources_verified,3,hkt_ar_2025,https://www.hkt.com/api-service/assets/e-2025_Annual_Report.pdf,"[""hkt_ar_2025"", ""hkt_results_2025"", ""hkt_presentation_2025""]",
hkt,HKT,HKT Trust and HKT Limited,2025,FY2025,2025-12-31,annual,annual_mobile_data_traffic,年度移動數據流量,,,TB,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2025,FY2025,2025-12-31,annual,consumer_broadband_customers,住宅寬頻客戶,1.488,1.488,million_customers,=,consumer broadband customer base,year_end,official_three_distinct_sources_verified,3,hkt_ar_2025,https://www.hkt.com/api-service/assets/e-2025_Annual_Report.pdf,"[""hkt_ar_2025"", ""hkt_results_2025"", ""hkt_presentation_2025""]",
hkt,HKT,HKT Trust and HKT Limited,2025,FY2025,2025-12-31,annual,ftth_connections,FTTH連接,1.086,1.086,million_connections,>=,consumer FTTH connections,year_end,official_three_distinct_sources_verified,3,hkt_ar_2025,https://www.hkt.com/api-service/assets/e-2025_Annual_Report.pdf,"[""hkt_ar_2025"", ""hkt_results_2025"", ""hkt_presentation_2025""]",2023 was disclosed as over one million; no interpolation is used for 2022.
hkt,HKT,HKT Trust and HKT Limited,2025,FY2025,2025-12-31,annual,homes_passed_or_connected,寬頻網絡覆蓋/接入家庭,,,million_homes,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2025,FY2025,2025-12-31,annual,mobile_data_dou,月戶均移動數據流量DOU,,,GB_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2025,FY2025,2025-12-31,annual,mobile_postpaid_arpu,移動後付ARPU,,,HKD_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2025,FY2025,2025-12-31,annual,mobile_postpaid_churn,移動後付月流失率,0.7,0.7,percent,=,monthly post-paid churn,monthly_rate,official_three_distinct_sources_verified,3,hkt_ar_2025,https://www.hkt.com/api-service/assets/e-2025_Annual_Report.pdf,"[""hkt_ar_2025"", ""hkt_results_2025"", ""hkt_presentation_2025""]",
hkt,HKT,HKT Trust and HKT Limited,2025,FY2025,2025-12-31,annual,mobile_postpaid_customers,移動後付客戶,3.494,3.494,million_customers,=,Hong Kong post-paid mobile customer base,year_end,official_three_distinct_sources_verified,3,hkt_ar_2025,https://www.hkt.com/api-service/assets/e-2025_Annual_Report.pdf,"[""hkt_ar_2025"", ""hkt_results_2025"", ""hkt_presentation_2025""]",
hkt,HKT,HKT Trust and HKT Limited,2025,FY2025,2025-12-31,annual,mobile_postpaid_exit_arpu,移動後付期末ARPU,195,195,HKD_per_user_month,=,Hong Kong post-paid exit ARPU,exit_month,official_three_distinct_sources_verified,3,hkt_ar_2025,https://www.hkt.com/api-service/assets/e-2025_Annual_Report.pdf,"[""hkt_ar_2025"", ""hkt_results_2025"", ""hkt_presentation_2025""]",
hkt,HKT,HKT Trust and HKT Limited,2025,FY2025,2025-12-31,annual,total_base_stations,移動基站總數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
hkt,HKT,HKT Trust and HKT Limited,2025,FY2025,2025-12-31,annual,total_customers,總客戶數,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2016,FY2016,2016-12-31,annual,5g_base_stations,5G基站數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2016,FY2016,2016-12-31,annual,5g_customers,5G客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2016,FY2016,2016-12-31,annual,5g_penetration,5G滲透率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2016,FY2016,2016-12-31,annual,annual_mobile_data_traffic,年度移動數據流量,,,TB,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2016,FY2016,2016-12-31,annual,consumer_broadband_customers,住宅寬頻客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2016,FY2016,2016-12-31,annual,homes_passed_or_connected,寬頻網絡覆蓋/接入家庭,,,million_homes,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2016,FY2016,2016-12-31,annual,mobile_data_dou,月戶均移動數據流量DOU,,,GB_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2016,FY2016,2016-12-31,annual,mobile_postpaid_arpu,移動後付ARPU,,,HKD_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2016,FY2016,2016-12-31,annual,mobile_postpaid_churn,移動後付月流失率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2016,FY2016,2016-12-31,annual,mobile_postpaid_customers,移動後付客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2016,FY2016,2016-12-31,annual,total_base_stations,移動基站總數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2016,FY2016,2016-12-31,annual,total_customers,總客戶數,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2017,FY2017,2017-12-31,annual,5g_base_stations,5G基站數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2017,FY2017,2017-12-31,annual,5g_customers,5G客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2017,FY2017,2017-12-31,annual,5g_penetration,5G滲透率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2017,FY2017,2017-12-31,annual,annual_mobile_data_traffic,年度移動數據流量,,,TB,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2017,FY2017,2017-12-31,annual,consumer_broadband_customers,住宅寬頻客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2017,FY2017,2017-12-31,annual,homes_passed_or_connected,寬頻網絡覆蓋/接入家庭,,,million_homes,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2017,FY2017,2017-12-31,annual,mobile_data_dou,月戶均移動數據流量DOU,,,GB_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2017,FY2017,2017-12-31,annual,mobile_postpaid_arpu,移動後付ARPU,,,HKD_per_user_month,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2017,FY2017,2017-12-31,annual,mobile_postpaid_churn,移動後付月流失率,,,percent,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2017,FY2017,2017-12-31,annual,mobile_postpaid_customers,移動後付客戶,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2017,FY2017,2017-12-31,annual,total_base_stations,移動基站總數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2017,FY2017,2017-12-31,annual,total_customers,總客戶數,,,million_customers,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
icable,i-CABLE,i-CABLE Communications Limited,2018,FY2018,2018-12-31,annual,5g_base_stations,5G基站數,,,base_stations,=,reviewed official public disclosures,year_end,source_gap_confirmed,0,,,[],No directly reusable exact annual value found in the reviewed official public disclosures; not estimated and not treated as zero.
