vendor,legal_name,ticker,fiscal_year,fiscal_year_end,metric_key,metric_zh,value,currency,unit,official_value,official_unit,verification_status,verification_count,verification_method,verification_sources,verification_note,source_ids,primary_source_url,disclosure_quality,quality_note
Microsoft Azure / Intelligent Cloud,Microsoft Corporation,MSFT,2023,June 30,operating_margin,经营利润率/分部利润率,38.9,,percent,38.9,percent,official_derived_from_verified_rows,3,three_distinct_official_documents,"[{""id"": ""microsoft_2025_10k"", ""label"": ""Microsoft 2025 Annual Report, segment and product revenue tables"", ""url"": ""https://www.microsoft.com/investor/reports/ar25/index.html"", ""type"": ""official_annual_report""}, {""id"": ""microsoft_fy2025_results"", ""label"": ""Microsoft FY2025 Q4 and full-year results"", ""url"": ""https://www.microsoft.com/en-us/investor/earnings/fy-2025-q4/press-release-webcast"", ""type"": ""official_results_release""}, {""id"": ""microsoft_ir_annual_reports"", ""label"": ""Microsoft Investor Relations annual reports index"", ""url"": ""https://www.microsoft.com/en-us/investor/annual-reports"", ""type"": ""official_ir_report_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,microsoft_2025_10k;microsoft_fy2025_results;microsoft_ir_annual_reports,https://www.microsoft.com/investor/reports/ar25/index.html,official_proxy_segment,Intelligent Cloud 包含 Azure、服务器产品、企业服务等；Server products and cloud services 更接近 Azure/服务器云收入，但仍不是 Azure 单独收入。
Microsoft Azure / Intelligent Cloud,Microsoft Corporation,MSFT,2024,June 30,operating_margin,经营利润率/分部利润率,43.2,,percent,43.2,percent,official_derived_from_verified_rows,3,three_distinct_official_documents,"[{""id"": ""microsoft_2025_10k"", ""label"": ""Microsoft 2025 Annual Report, segment and product revenue tables"", ""url"": ""https://www.microsoft.com/investor/reports/ar25/index.html"", ""type"": ""official_annual_report""}, {""id"": ""microsoft_fy2025_results"", ""label"": ""Microsoft FY2025 Q4 and full-year results"", ""url"": ""https://www.microsoft.com/en-us/investor/earnings/fy-2025-q4/press-release-webcast"", ""type"": ""official_results_release""}, {""id"": ""microsoft_ir_annual_reports"", ""label"": ""Microsoft Investor Relations annual reports index"", ""url"": ""https://www.microsoft.com/en-us/investor/annual-reports"", ""type"": ""official_ir_report_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,microsoft_2025_10k;microsoft_fy2025_results;microsoft_ir_annual_reports,https://www.microsoft.com/investor/reports/ar25/index.html,official_proxy_segment,Intelligent Cloud 包含 Azure、服务器产品、企业服务等；Server products and cloud services 更接近 Azure/服务器云收入，但仍不是 Azure 单独收入。
Microsoft Azure / Intelligent Cloud,Microsoft Corporation,MSFT,2025,June 30,operating_margin,经营利润率/分部利润率,42.0,,percent,42.0,percent,official_derived_from_verified_rows,3,three_distinct_official_documents,"[{""id"": ""microsoft_2025_10k"", ""label"": ""Microsoft 2025 Annual Report, segment and product revenue tables"", ""url"": ""https://www.microsoft.com/investor/reports/ar25/index.html"", ""type"": ""official_annual_report""}, {""id"": ""microsoft_fy2025_results"", ""label"": ""Microsoft FY2025 Q4 and full-year results"", ""url"": ""https://www.microsoft.com/en-us/investor/earnings/fy-2025-q4/press-release-webcast"", ""type"": ""official_results_release""}, {""id"": ""microsoft_ir_annual_reports"", ""label"": ""Microsoft Investor Relations annual reports index"", ""url"": ""https://www.microsoft.com/en-us/investor/annual-reports"", ""type"": ""official_ir_report_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,microsoft_2025_10k;microsoft_fy2025_results;microsoft_ir_annual_reports,https://www.microsoft.com/investor/reports/ar25/index.html,official_proxy_segment,Intelligent Cloud 包含 Azure、服务器产品、企业服务等；Server products and cloud services 更接近 Azure/服务器云收入，但仍不是 Azure 单独收入。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2016,December 31,cloud_revenue,云收入/云相关分部收入,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""alphabet_2025_10k"", ""label"": ""Alphabet 2025 Form 10-K, Google Cloud segment table"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm"", ""type"": ""official_10k""}, {""id"": ""alphabet_ir_sec_filings"", ""label"": ""Alphabet Investor Relations SEC filings index"", ""url"": ""https://abc.xyz/investor/sec-filings/"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,alphabet_2025_10k;alphabet_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2017,December 31,cloud_revenue,云收入/云相关分部收入,4056.0,USD,millions,4056.0,millions,official_match,3,three_distinct_official_documents,"[{""id"": ""history_94c440d6d473ce"", ""label"": ""Alphabet SEC filings index"", ""url"": ""https://abc.xyz/investor/sec-filings/"", ""type"": ""official_sec_filings_index""}, {""id"": ""history_2bedbd1d70a419"", ""label"": ""Alphabet 2019 Form 10-K"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204420000008/goog10-k2019.htm"", ""type"": ""official_annual_report_segment_table""}, {""id"": ""history_fc1cdde0e30780"", ""label"": ""Alphabet Q1 2020 Form 10-Q - annual Google Cloud segment cross-check"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204421000010/goog-20201231.htm"", ""type"": ""official_annual_report_segment_table""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,history_94c440d6d473ce;history_2bedbd1d70a419;history_fc1cdde0e30780,https://abc.xyz/investor/sec-filings/,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2018,December 31,cloud_revenue,云收入/云相关分部收入,5838.0,USD,millions,5838.0,millions,official_match,3,three_distinct_official_documents,"[{""id"": ""history_94c440d6d473ce"", ""label"": ""Alphabet SEC filings index"", ""url"": ""https://abc.xyz/investor/sec-filings/"", ""type"": ""official_sec_filings_index""}, {""id"": ""history_2bedbd1d70a419"", ""label"": ""Alphabet 2019 Form 10-K"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204420000008/goog10-k2019.htm"", ""type"": ""official_annual_report_segment_table""}, {""id"": ""history_fc1cdde0e30780"", ""label"": ""Alphabet Q1 2020 Form 10-Q - annual Google Cloud segment cross-check"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204421000010/goog-20201231.htm"", ""type"": ""official_annual_report_segment_table""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,history_94c440d6d473ce;history_2bedbd1d70a419;history_fc1cdde0e30780,https://abc.xyz/investor/sec-filings/,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2019,December 31,cloud_revenue,云收入/云相关分部收入,8918.0,USD,millions,8918.0,millions,official_match,3,three_distinct_official_documents,"[{""id"": ""history_94c440d6d473ce"", ""label"": ""Alphabet SEC filings index"", ""url"": ""https://abc.xyz/investor/sec-filings/"", ""type"": ""official_sec_filings_index""}, {""id"": ""history_2bedbd1d70a419"", ""label"": ""Alphabet 2019 Form 10-K"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204420000008/goog10-k2019.htm"", ""type"": ""official_annual_report_segment_table""}, {""id"": ""history_fc1cdde0e30780"", ""label"": ""Alphabet Q1 2020 Form 10-Q - annual Google Cloud segment cross-check"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204421000010/goog-20201231.htm"", ""type"": ""official_annual_report_segment_table""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,history_94c440d6d473ce;history_2bedbd1d70a419;history_fc1cdde0e30780,https://abc.xyz/investor/sec-filings/,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2020,December 31,cloud_revenue,云收入/云相关分部收入,13059.0,USD,millions,13059.0,millions,official_match,5,three_distinct_official_documents,"[{""id"": ""history_bbc4c8be885f35"", ""label"": ""Alphabet investor relations earnings index"", ""url"": ""https://abc.xyz/investor/earnings/"", ""type"": ""official_quarterly_results_index""}, {""id"": ""history_cff8c4bfa81701"", ""label"": ""Alphabet Q1 2020 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204420000021/goog-20200331.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_fc1cdde0e30780"", ""label"": ""Alphabet Q1 2020 Form 10-Q - annual Google Cloud segment cross-check"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204421000010/goog-20201231.htm"", ""type"": ""official_annual_report_segment_table""}, {""id"": ""history_7de4b30d23a964"", ""label"": ""Alphabet Q2 2020 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204420000032/goog-20200630.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_d8be8563dfdc04"", ""label"": ""Alphabet Q3 2020 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204420000050/goog-20200930.htm"", ""type"": ""official_sec_10q_segment_table""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,history_bbc4c8be885f35;history_cff8c4bfa81701;history_fc1cdde0e30780;history_7de4b30d23a964;history_d8be8563dfdc04,https://abc.xyz/investor/earnings/,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2021,December 31,cloud_revenue,云收入/云相关分部收入,19206.0,USD,millions,19206.0,millions,official_match,5,three_distinct_official_documents,"[{""id"": ""history_bbc4c8be885f35"", ""label"": ""Alphabet investor relations earnings index"", ""url"": ""https://abc.xyz/investor/earnings/"", ""type"": ""official_quarterly_results_index""}, {""id"": ""history_2f1cef008f7949"", ""label"": ""Alphabet Q1 2021 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204421000020/goog-20210331.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_2f7dd7f769e062"", ""label"": ""Alphabet Q1 2021 Form 10-Q - annual Google Cloud segment cross-check"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204422000019/goog-20211231.htm"", ""type"": ""official_annual_report_segment_table""}, {""id"": ""history_27bc674179cace"", ""label"": ""Alphabet Q2 2021 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204421000047/goog-20210630.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_dc1660906e1d9f"", ""label"": ""Alphabet Q3 2021 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204421000057/goog-20210930.htm"", ""type"": ""official_sec_10q_segment_table""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,history_bbc4c8be885f35;history_2f1cef008f7949;history_2f7dd7f769e062;history_27bc674179cace;history_dc1660906e1d9f,https://abc.xyz/investor/earnings/,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2022,December 31,cloud_revenue,云收入/云相关分部收入,26280.0,USD,millions,26280.0,millions,official_match,5,three_distinct_official_documents,"[{""id"": ""history_bbc4c8be885f35"", ""label"": ""Alphabet investor relations earnings index"", ""url"": ""https://abc.xyz/investor/earnings/"", ""type"": ""official_quarterly_results_index""}, {""id"": ""history_0e43545dd37422"", ""label"": ""Alphabet Q1 2022 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204422000029/goog-20220331.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_18441870e5cb3e"", ""label"": ""Alphabet Q1 2022 Form 10-Q - annual Google Cloud segment cross-check"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204423000016/goog-20221231.htm"", ""type"": ""official_annual_report_segment_table""}, {""id"": ""history_292416434a449c"", ""label"": ""Alphabet Q2 2022 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204422000071/goog-20220630.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_05bb97361d0a29"", ""label"": ""Alphabet Q3 2022 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204422000090/goog-20220930.htm"", ""type"": ""official_sec_10q_segment_table""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,history_bbc4c8be885f35;history_0e43545dd37422;history_18441870e5cb3e;history_292416434a449c;history_05bb97361d0a29,https://abc.xyz/investor/earnings/,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2023,December 31,cloud_revenue,云收入/云相关分部收入,33088,USD,millions,33088,millions,official_match,5,three_distinct_official_documents,"[{""id"": ""history_bbc4c8be885f35"", ""label"": ""Alphabet investor relations earnings index"", ""url"": ""https://abc.xyz/investor/earnings/"", ""type"": ""official_quarterly_results_index""}, {""id"": ""history_afb8f1c1c0cbad"", ""label"": ""Alphabet Q1 2023 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204423000045/goog-20230331.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_c4ee82dfd94c32"", ""label"": ""Alphabet Q1 2023 Form 10-Q - annual Google Cloud segment cross-check"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/goog-20231231.htm"", ""type"": ""official_annual_report_segment_table""}, {""id"": ""history_57d5f5fa61c100"", ""label"": ""Alphabet Q2 2023 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204423000070/goog-20230630.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_fba7d9a9335cb5"", ""label"": ""Alphabet Q3 2023 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204423000094/goog-20230930.htm"", ""type"": ""official_sec_10q_segment_table""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,history_bbc4c8be885f35;history_afb8f1c1c0cbad;history_c4ee82dfd94c32;history_57d5f5fa61c100;history_fba7d9a9335cb5,https://abc.xyz/investor/earnings/,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2024,December 31,cloud_revenue,云收入/云相关分部收入,43229,USD,millions,43229,millions,official_match,5,three_distinct_official_documents,"[{""id"": ""history_bbc4c8be885f35"", ""label"": ""Alphabet investor relations earnings index"", ""url"": ""https://abc.xyz/investor/earnings/"", ""type"": ""official_quarterly_results_index""}, {""id"": ""history_be12143caf267f"", ""label"": ""Alphabet Q1 2024 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204424000053/goog-20240331.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_53b3a1ad6b6201"", ""label"": ""Alphabet Q1 2024 Form 10-Q - annual Google Cloud segment cross-check"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/goog-20241231.htm"", ""type"": ""official_annual_report_segment_table""}, {""id"": ""history_967d8bcd431677"", ""label"": ""Alphabet Q2 2024 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204424000079/goog-20240630.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_896a03d154e882"", ""label"": ""Alphabet Q3 2024 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204424000118/goog-20240930.htm"", ""type"": ""official_sec_10q_segment_table""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,history_bbc4c8be885f35;history_be12143caf267f;history_53b3a1ad6b6201;history_967d8bcd431677;history_896a03d154e882,https://abc.xyz/investor/earnings/,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2025,December 31,cloud_revenue,云收入/云相关分部收入,58705,USD,millions,58705,millions,official_match,6,three_distinct_official_documents,"[{""id"": ""history_bbc4c8be885f35"", ""label"": ""Alphabet investor relations earnings index"", ""url"": ""https://abc.xyz/investor/earnings/"", ""type"": ""official_quarterly_results_index""}, {""id"": ""history_b6fc1041cc97c8"", ""label"": ""Alphabet Q1 2025 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204425000043/goog-20250331.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_d4c88f484e1945"", ""label"": ""Alphabet Q1 2025 Form 10-Q - annual Google Cloud segment cross-check"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm"", ""type"": ""official_annual_report_segment_table""}, {""id"": ""history_64925b46877c67"", ""label"": ""Alphabet Q2 2025 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204425000062/goog-20250630.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_5eba6397b8581d"", ""label"": ""Alphabet Q3 2025 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204425000091/goog-20250930.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_385e5efea1d98d"", ""label"": ""Alphabet Q4 2025 earnings release exhibit"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000012/googexhibit991q42025.htm"", ""type"": ""official_sec_8k_earnings_exhibit""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,history_bbc4c8be885f35;history_b6fc1041cc97c8;history_d4c88f484e1945;history_64925b46877c67;history_5eba6397b8581d;history_385e5efea1d98d,https://abc.xyz/investor/earnings/,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2016,December 31,operating_income,经营利润/分部经营利润,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""alphabet_2025_10k"", ""label"": ""Alphabet 2025 Form 10-K, Google Cloud segment table"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm"", ""type"": ""official_10k""}, {""id"": ""alphabet_ir_sec_filings"", ""label"": ""Alphabet Investor Relations SEC filings index"", ""url"": ""https://abc.xyz/investor/sec-filings/"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,alphabet_2025_10k;alphabet_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2017,December 31,operating_income,经营利润/分部经营利润,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""alphabet_2025_10k"", ""label"": ""Alphabet 2025 Form 10-K, Google Cloud segment table"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm"", ""type"": ""official_10k""}, {""id"": ""alphabet_ir_sec_filings"", ""label"": ""Alphabet Investor Relations SEC filings index"", ""url"": ""https://abc.xyz/investor/sec-filings/"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,alphabet_2025_10k;alphabet_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2018,December 31,operating_income,经营利润/分部经营利润,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""alphabet_2025_10k"", ""label"": ""Alphabet 2025 Form 10-K, Google Cloud segment table"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm"", ""type"": ""official_10k""}, {""id"": ""alphabet_ir_sec_filings"", ""label"": ""Alphabet Investor Relations SEC filings index"", ""url"": ""https://abc.xyz/investor/sec-filings/"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,alphabet_2025_10k;alphabet_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2019,December 31,operating_income,经营利润/分部经营利润,,USD,millions,,millions,source_gap_confirmed,2,candidate_value_pending_third_source,"[{""id"": ""alphabet_2025_10k"", ""label"": ""Alphabet 2025 Form 10-K, Google Cloud segment table"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm"", ""type"": ""official_10k""}, {""id"": ""alphabet_ir_sec_filings"", ""label"": ""Alphabet Investor Relations SEC filings index"", ""url"": ""https://abc.xyz/investor/sec-filings/"", ""type"": ""official_ir_filings_index""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,alphabet_2025_10k;alphabet_ir_sec_filings,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2020,December 31,operating_income,经营利润/分部经营利润,-5607.0,USD,millions,-5607.0,millions,official_match,5,three_distinct_official_documents,"[{""id"": ""history_bbc4c8be885f35"", ""label"": ""Alphabet investor relations earnings index"", ""url"": ""https://abc.xyz/investor/earnings/"", ""type"": ""official_quarterly_results_index""}, {""id"": ""history_cff8c4bfa81701"", ""label"": ""Alphabet Q1 2020 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204420000021/goog-20200331.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_fc1cdde0e30780"", ""label"": ""Alphabet Q1 2020 Form 10-Q - annual Google Cloud segment cross-check"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204421000010/goog-20201231.htm"", ""type"": ""official_annual_report_segment_table""}, {""id"": ""history_7de4b30d23a964"", ""label"": ""Alphabet Q2 2020 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204420000032/goog-20200630.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_d8be8563dfdc04"", ""label"": ""Alphabet Q3 2020 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204420000050/goog-20200930.htm"", ""type"": ""official_sec_10q_segment_table""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,history_bbc4c8be885f35;history_cff8c4bfa81701;history_fc1cdde0e30780;history_7de4b30d23a964;history_d8be8563dfdc04,https://abc.xyz/investor/earnings/,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2021,December 31,operating_income,经营利润/分部经营利润,-3099.0,USD,millions,-3099.0,millions,official_match,5,three_distinct_official_documents,"[{""id"": ""history_bbc4c8be885f35"", ""label"": ""Alphabet investor relations earnings index"", ""url"": ""https://abc.xyz/investor/earnings/"", ""type"": ""official_quarterly_results_index""}, {""id"": ""history_2f1cef008f7949"", ""label"": ""Alphabet Q1 2021 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204421000020/goog-20210331.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_2f7dd7f769e062"", ""label"": ""Alphabet Q1 2021 Form 10-Q - annual Google Cloud segment cross-check"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204422000019/goog-20211231.htm"", ""type"": ""official_annual_report_segment_table""}, {""id"": ""history_27bc674179cace"", ""label"": ""Alphabet Q2 2021 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204421000047/goog-20210630.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_dc1660906e1d9f"", ""label"": ""Alphabet Q3 2021 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204421000057/goog-20210930.htm"", ""type"": ""official_sec_10q_segment_table""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,history_bbc4c8be885f35;history_2f1cef008f7949;history_2f7dd7f769e062;history_27bc674179cace;history_dc1660906e1d9f,https://abc.xyz/investor/earnings/,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
Google Cloud,Alphabet Inc.,GOOGL/GOOG,2022,December 31,operating_income,经营利润/分部经营利润,-2968.0,USD,millions,-2968.0,millions,official_match,5,three_distinct_official_documents,"[{""id"": ""history_bbc4c8be885f35"", ""label"": ""Alphabet investor relations earnings index"", ""url"": ""https://abc.xyz/investor/earnings/"", ""type"": ""official_quarterly_results_index""}, {""id"": ""history_0e43545dd37422"", ""label"": ""Alphabet Q1 2022 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204422000029/goog-20220331.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_18441870e5cb3e"", ""label"": ""Alphabet Q1 2022 Form 10-Q - annual Google Cloud segment cross-check"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204423000016/goog-20221231.htm"", ""type"": ""official_annual_report_segment_table""}, {""id"": ""history_292416434a449c"", ""label"": ""Alphabet Q2 2022 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204422000071/goog-20220630.htm"", ""type"": ""official_sec_10q_segment_table""}, {""id"": ""history_05bb97361d0a29"", ""label"": ""Alphabet Q3 2022 Form 10-Q"", ""url"": ""https://www.sec.gov/Archives/edgar/data/1652044/000165204422000090/goog-20220930.htm"", ""type"": ""official_sec_10q_segment_table""}]",Direct official figure or derived metric from official rows; missing disclosures are retained as source gaps and are not estimated.,history_bbc4c8be885f35;history_0e43545dd37422;history_18441870e5cb3e;history_292416434a449c;history_05bb97361d0a29,https://abc.xyz/investor/earnings/,direct_segment,Google Cloud 为 Alphabet 直接披露业务分部，收入和经营利润可直接比较。
